DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D201.0;Verif_D201.0;CalculAuto_D201.0;D204.0;Verif_D204.0;CalculAuto_D204.0;VP.056;VP.190;VP.177;VP.179;VP.218;VP.178;VP.219;VP.228;VP.191;VP.175;VP.213;VP.229;VP.217;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
057;CollectivityId=210334;Bréhain;Commune;ServiceId=210335;assainissement collectif;Régie;106;Confirmé / publié;107;Sans anomalie apparente;0;0,85;Sans anomalie apparente;1;49;;;27,96;;74;;32,67;50;107;0;2,18;0,233;3383,41;0;;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=63076;Vergaville;Commune;ServiceId=63585;assainissement collectif;Régie;558;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=63177;SIA SIERCK/APACH/RUSTROFF;Syndicat Intercommunal à Vocation Unique;ServiceId=217137;assainissement collectif;Délégation;2651;Confirmé / publié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=62992;Kirschnaumen;Commune;ServiceId=63707;assainissement collectif;Régie;482;Confirmé / publié;482;Sans anomalie apparente;0;1,53;Sans anomalie apparente;1;261;;;27,96;0;156;0;31,07;0;482;0;1,85;0,233;15836,6;0;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=62831;SYNDICAT INTERCOMMUNAL D'ASSAINISSEMENT DU REMELBACH;Syndicat Intercommunal à Vocation Unique;ServiceId=63430;assainissement collectif;Régie;4559;Confirmé / publié;3606;Sans anomalie apparente;0;3,14;Sans anomalie apparente;1;1890;;;27,96;;349,2;;39,29;36;3606;0;1,91;0,233;417786;0;;2,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=62879;Marthille;Commune;ServiceId=63727;assainissement collectif;Régie;172;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=62821;Val-de-Bride;Commune;ServiceId=63420;assainissement collectif;Régie;568;Confirmé / publié;568;Sans anomalie apparente;0;2,48;Sans anomalie apparente;1;271;;;27,96;0;270;0;34,74;0;568;0;2,1;0,233;;0;;2,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=63048;Saint-Epvre;Commune;ServiceId=307274;assainissement collectif;Régie;175;Confirmé / publié;177;Sans anomalie apparente;0;1,35;Sans anomalie apparente;1;47;;;27,96;0;133,86;0;;124;177;0;3,77;0,233;16775,67;0;;0,0822;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=62760;SYNDICAT INTERCOMMUNAL D'ASSAINISSEMENT DU PAYS BOUZONVILLOIS;Syndicat Intercommunal à Vocation Unique;ServiceId=63344;assainissement collectif;Délégation;9618;Confirmé / publié;9279;Sans anomalie apparente;0;2,87;Sans anomalie apparente;1;3946;35,76;188,4;59,26;0;96,6;0;33,63;15;9279;10;2,35;0,233;;0;;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,272;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=270934;SYNDICAT INTERCOMMUNAL D'ASSAINISSEMENT DE LENING-FRANCALTROFF;Syndicat Intercommunal à Vocation Unique;ServiceId=270954;assainissement collectif;Régie;1148;Confirmé / publié;1033;Sans anomalie apparente;0;2,93;Sans anomalie apparente;1;453;;;27,96;;324;;33,28;120;1033;0;2,28;0,233;117663,13;0;;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
