Année,Département,Code INSEE,Commune,Début,Fin,Volume (m3),Code usage BNPE,Type d'eau,Longitude,Latitude,Précision de la localisation,Mode d'obtention du volume,Libellé du statut du volume d'eau,Libellé de qualification du volume d'eau,Nature du point de prélèvement
2013,77,77492,VERDELOT,01/01/2013,31/12/2013,122185,AEP,SOUT,3.362008600675816,48.882944630194665,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77492,VERDELOT,01/01/2013,31/12/2013,122185,AEP,SOUT,3.362008600675816,48.882944630194665,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77274,MARCILLY,01/01/2013,31/12/2013,121633,AEP,SOUT,2.8775909971595777,49.03699164571216,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78120,BULLION,01/01/2013,31/12/2013,121555,AEP,SOUT,1.992498412827005,48.62663924196207,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77447,SEINE-PORT,01/01/2013,31/12/2013,120708,AEP,SOUT,2.558215299385989,48.553578324660165,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78190,CROISSY-SUR-SEINE,01/01/2013,31/12/2013,120480,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77438,SAINT-THIBAULT-DES-VIGNES,01/01/2013,31/12/2013,118976,IND,SOUT,2.671638868465408,48.86960976061039,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77048,BOURRON-MARLOTTE,01/01/2013,31/12/2013,116785,AEP,SOUT,2.6963549000718,48.3364458992268,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78564,SAINT-MARTIN-DE-BRETHENCOURT,01/01/2013,31/12/2013,116193,AEP,SOUT,1.914323602708767,48.51552179127842,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91359,MAISSE,01/01/2013,31/12/2013,115946,IND,SOUT,2.367086417069893,48.3984411271153,0,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95690,WY-DIT-JOLI-VILLAGE,01/01/2013,31/12/2013,114512,AEP,SOUT,1.8260924078653995,49.09628759657871,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91613,CONGERVILLE-THIONVILLE,01/01/2013,31/12/2013,114465,IRR,SOUT,1.992051603470809,48.397807525161845,0,MED,Contrôlé Niveau 1,Correcte,P
2013,93,93074,VAUJOURS,01/01/2013,31/12/2013,114379,IND,SOUT,2.591769128239852,48.937125865853,0,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95487,PERSAN,01/01/2013,31/12/2013,114130,IND,CONT,2.268044991192666,49.14714189806881,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2013,31/12/2013,113458,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95446,NESLES-LA-VALLEE,01/01/2013,31/12/2013,113129,AEP,SOUT,2.17379655582232,49.13410378454944,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77217,GRISY-SUISNES,01/01/2013,31/12/2013,111740,AEP,SOUT,2.6683693967630058,48.67996100250105,5,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95154,CHENNEVIERES-LES-LOUVRES,01/01/2013,31/12/2013,110292,AEP,SOUT,2.546016790800952,49.04121891712016,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77240,JOUY-SUR-MORIN,01/01/2013,31/12/2013,110201,AEP,SOUT,3.272632353538089,48.79500102711789,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2013,31/12/2013,110121,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2013,31/12/2013,110121,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77010,AUBEPIERRE-OZOUER-LE-REPOS,01/01/2013,31/12/2013,109270,IND,SOUT,2.943108729067084,48.59850358852056,0,MED,Contrôlé Niveau 1,Correcte,P
2013,94,94071,SUCY-EN-BRIE,01/01/2013,31/12/2013,109022,IND,SOUT,2.506578765003213,48.76870056914412,0,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95268,GARGES-LES-GONESSE,01/01/2013,31/12/2013,108389,AEP,SOUT,2.401396966719153,48.96952767502268,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77359,PERTHES,01/01/2013,31/12/2013,108316,AEP,SOUT,2.549300762872246,48.47862468645317,5,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95627,VALLANGOUJARD,01/01/2013,31/12/2013,108044,IRR,SOUT,2.1051990807570764,49.13472129494387,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77323,MOUSSY-LE-VIEUX,01/01/2013,31/12/2013,107723,AEP,SOUT,2.622225933867089,49.04804311887866,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77207,GIRONVILLE,01/01/2013,31/12/2013,107477,IRR,SOUT,2.52721638746408,48.18004459789134,0,MED,Contrôlé Niveau 1,Correcte,P
2013,93,93063,ROMAINVILLE,01/01/2013,31/12/2013,107431,IND,SOUT,2.4336970042183346,48.89473792752434,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77427,SAINT-MESMES,01/01/2013,31/12/2013,107392,IRR,SOUT,2.7100271079605296,48.98234247044871,0,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95476,OSNY,01/01/2013,31/12/2013,107246,AEP,SOUT,2.064171158042671,49.0667825290001,5,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95487,PERSAN,01/01/2013,31/12/2013,107242,IND,SOUT,2.2679529095455844,49.15171780869466,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77352,OZOUER-LE-VOULGIS,01/01/2013,31/12/2013,106014,AEP,SOUT,2.7797716884377133,48.66514824142766,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91273,GIRONVILLE-SUR-ESSONNE,01/01/2013,31/12/2013,105916,AEP,SOUT,2.345352900242365,48.36548960355434,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77203,GERMIGNY-L'EVEQUE,01/01/2013,31/12/2013,105570,IRR,CONT,2.938159981046811,48.97640042486289,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77297,MONDREVILLE,01/01/2013,31/12/2013,104805,IRR,SOUT,2.597041568813553,48.146965012710986,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78003,ABLIS,01/01/2013,31/12/2013,103983,IRR,SOUT,1.8411787918829892,48.51275377370333,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78674,VILLEPREUX,01/01/2013,31/12/2013,103712,AEP,SOUT,2.0100099991875924,48.83059346287741,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78071,BOINVILLE-LE-GAILLARD,01/01/2013,31/12/2013,103331,IRR,SOUT,1.871276515490501,48.49090227649049,0,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95250,FOSSES,01/01/2013,31/12/2013,103292,AEP,SOUT,2.5033483603243347,49.10030452065777,5,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95584,SANTEUIL,01/01/2013,31/12/2013,103217,AEP,SOUT,1.9642938028476968,49.1312038491796,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77297,MONDREVILLE,01/01/2013,31/12/2013,102660,IRR,SOUT,2.604295500956752,48.16943129015817,0,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91228,EVRY,01/01/2013,31/12/2013,102451,IND,SOUT,2.4042979364226795,48.63183871590316,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77200,GARENTREVILLE,01/01/2013,31/12/2013,102216,IRR,SOUT,2.578987813158029,48.23588414544307,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77070,CHAILLY-EN-BRIE,01/01/2013,31/12/2013,101040,IRR,SOUT,3.132337966928772,48.76605775809767,0,MED,Contrôlé Niveau 1,Correcte,P
2013,93,93066,SAINT-DENIS,01/01/2013,31/12/2013,100586,AEP,SOUT,2.356437823228497,48.92681697074617,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77297,MONDREVILLE,01/01/2013,31/12/2013,100326,IRR,SOUT,2.596753893230814,48.14237485930871,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77367,PLESSIS-PLACY,01/01/2013,31/12/2013,100089,AEP,SOUT,2.994124614614753,49.05355081078062,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77316,MORET-LOING-ET-ORVANNE,01/01/2013,31/12/2013,99259,AEP,SOUT,2.83843667312661,48.35444730072483,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77305,MONTEREAU-FAULT-YONNE,01/01/2013,31/12/2013,99139,IND,SOUT,2.9440545672399847,48.3859113089144,0,MED,Contrôlé Niveau 1,Correcte,P
2013,75,75056,PARIS,01/01/2013,31/12/2013,99006,IND,CONT,2.226103307652864,48.86007558914157,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78601,SONCHAMP,01/01/2013,31/12/2013,97625,AEP,SOUT,1.87570067589326,48.58549617200251,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91330,LARDY,01/01/2013,31/12/2013,97597,IND,SOUT,2.2748833022021318,48.53021633489461,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77260,LONGUEVILLE,01/01/2013,31/12/2013,97578,AEP,SOUT,3.241930083632149,48.51475727386426,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78362,MANTES-LA-VILLE,01/01/2013,31/12/2013,97449,AEP,SOUT,1.7161557104248666,48.975323120285296,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78190,CROISSY-SUR-SEINE,01/01/2013,31/12/2013,96384,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78190,CROISSY-SUR-SEINE,01/01/2013,31/12/2013,96384,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78190,CROISSY-SUR-SEINE,01/01/2013,31/12/2013,96384,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78190,CROISSY-SUR-SEINE,01/01/2013,31/12/2013,96384,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78190,CROISSY-SUR-SEINE,01/01/2013,31/12/2013,96384,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95651,VETHEUIL,01/01/2013,31/12/2013,96065,AEP,SOUT,1.705456129820687,49.06188751265466,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77040,BOISSISE-LE-ROI,01/01/2013,31/12/2013,95587,AEP,SOUT,2.5733106330975097,48.51402966155578,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77040,BOISSISE-LE-ROI,01/01/2013,31/12/2013,95587,AEP,SOUT,2.5733106330975097,48.51402966155578,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77040,BOISSISE-LE-ROI,01/01/2013,31/12/2013,95587,AEP,SOUT,2.5733106330975097,48.51402966155578,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77040,BOISSISE-LE-ROI,01/01/2013,31/12/2013,95587,AEP,SOUT,2.5733106330975097,48.51402966155578,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77027,BEAUMONT-DU-GATINAIS,01/01/2013,31/12/2013,95361,IRR,SOUT,2.480045129620182,48.14723631213722,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77006,ARBONNE-LA-FORET,01/01/2013,31/12/2013,95201,IRR,SOUT,2.570950368887761,48.42258342704134,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77241,JUILLY,01/01/2013,31/12/2013,94151,AEP,SOUT,2.702269324347424,49.02147348322048,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78073,BOIS-D'ARCY,01/01/2013,31/12/2013,94016,AEP,SOUT,2.0155672299660496,48.80604538553618,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78440,MUREAUX,01/01/2013,31/12/2013,93740,IND,SOUT,1.8877373804525968,48.97865157626318,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77339,NOISY-SUR-ECOLE,01/01/2013,31/12/2013,93669,AEP,SOUT,2.5062733907525576,48.37357256676363,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77001,ACHERES-LA-FORET,01/01/2013,31/12/2013,93541,AEP,SOUT,2.5626420886438663,48.34763681419992,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91228,EVRY,01/01/2013,31/12/2013,93120,IND,CONT,2.4693585964898346,48.62620047841525,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77529,VOULANGIS,01/01/2013,31/12/2013,92947,AEP,SOUT,2.8828336675361035,48.83824626034176,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77203,GERMIGNY-L'EVEQUE,01/01/2013,31/12/2013,92724,AEP,SOUT,2.953993058338205,48.98894222877762,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77009,ARVILLE,01/01/2013,31/12/2013,92142,IRR,SOUT,2.554960967192484,48.18465152188188,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77416,SAINT-JUST-EN-BRIE,01/01/2013,31/12/2013,91110,IRR,SOUT,3.1095612687098417,48.59677566575503,0,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91228,EVRY,01/01/2013,31/12/2013,91080,IND,CONT,2.4693585964898346,48.62620047841525,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77431,SAINT-PIERRE-LES-NEMOURS,01/01/2013,31/12/2013,91008,AEP,SOUT,2.660027664360549,48.26459486835108,5,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95176,CORMEILLES-EN-PARISIS,01/01/2013,31/12/2013,90719,IND,SOUT,2.2136017175498046,48.96588893423471,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78647,VERT,01/01/2013,31/12/2013,90688,AEP,SOUT,1.683244521452056,48.9428646314667,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78362,MANTES-LA-VILLE,01/01/2013,31/12/2013,90312,AEP,SOUT,1.7161557104248666,48.975323120285296,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78478,PARAY-DOUAVILLE,01/01/2013,31/12/2013,90251,IRR,SOUT,1.8623161253863716,48.45094184633821,0,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91001,ABBEVILLE-LA-RIVIERE,01/01/2013,31/12/2013,90202,IRR,SOUT,2.1859050216133062,48.34020273752434,0,MED,Contrôlé Niveau 1,Correcte,P
2013,94,94046,MAISONS-ALFORT,01/01/2013,31/12/2013,89784,IND,SOUT,2.4358513676929823,48.797869891557866,0,MED,Contrôlé Niveau 1,Correcte,P
2013,94,94046,MAISONS-ALFORT,01/01/2013,31/12/2013,89784,IND,SOUT,2.435947243295576,48.79781638060132,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77144,CREVECUR-EN-BRIE,01/01/2013,31/12/2013,89550,IRR,SOUT,2.8935062551320416,48.74885107989007,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77239,JOUY-LE-CHATEL,01/01/2013,31/12/2013,89470,IRR,SOUT,3.109744488820477,48.67127166683062,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78165,CLAYES-SOUS-BOIS,01/01/2013,31/12/2013,89380,AEP,SOUT,1.9847322624845067,48.81682933837424,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77101,CHATENAY-SUR-SEINE,01/01/2013,31/12/2013,88609,AEP,SOUT,3.093747625069377,48.41980179080659,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77198,FROMONT,01/01/2013,31/12/2013,87593,IRR,SOUT,2.4832956946203075,48.25346421717563,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78522,ROCHEFORT-EN-YVELINES,01/01/2013,31/12/2013,86710,AEP,SOUT,1.9819150405965955,48.59295771284735,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78478,PARAY-DOUAVILLE,01/01/2013,31/12/2013,86217,IRR,SOUT,1.8382291539621092,48.44233206904195,0,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95078,BOISSY-L'AILLERIE,01/01/2013,31/12/2013,85130,AEP,SOUT,2.0310276001196463,49.081974860309984,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91649,VERT-LE-PETIT,01/01/2013,31/12/2013,85059,IND,CONT,2.362400300345182,48.55313572609776,0,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95328,LABBEVILLE,01/01/2013,31/12/2013,84805,AEP,SOUT,2.1383065039907727,49.134899579218654,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77148,CROUY-SUR-OURCQ,01/01/2013,31/12/2013,84757,AEP,SOUT,3.082244986384412,49.08528461358976,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77239,JOUY-LE-CHATEL,01/01/2013,31/12/2013,84260,IRR,SOUT,3.160569407582193,48.64682022588468,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77426,SAINT-MERY,01/01/2013,31/12/2013,83610,IND,SOUT,2.830190604735763,48.5870080653229,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77292,MESSY,01/01/2013,31/12/2013,83481,IND,SOUT,2.7032373586865392,48.96794719119213,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77294,MITRY-MORY,01/01/2013,31/12/2013,83374,IND,SOUT,2.612928300640056,48.98278785910122,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77183,FERTE-SOUS-JOUARRE,01/01/2013,31/12/2013,83152,IND,SOUT,3.12552726906758,48.94938264679501,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77432,SAINT-REMY-LA-VANNE,01/01/2013,31/12/2013,82730,AEP,SOUT,3.2401070833236787,48.81059524519159,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77432,SAINT-REMY-LA-VANNE,01/01/2013,31/12/2013,82730,AEP,SOUT,3.2401070833236787,48.81059524519159,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77073,CHALAUTRE-LA-PETITE,01/01/2013,31/12/2013,81778,AEP,SOUT,3.3111130337830703,48.52875232319647,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77053,BRIE-COMTE-ROBERT,01/01/2013,31/12/2013,81764,IND,SOUT,2.608797584617483,48.702053704692574,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78009,ALLAINVILLE,01/01/2013,31/12/2013,81312,IRR,SOUT,1.899775797602536,48.4721190805686,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78472,ORSONVILLE,01/01/2013,31/12/2013,81272,IRR,SOUT,1.80647460993218,48.477573987131294,0,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95572,SAINT-OUEN-L'AUMONE,01/01/2013,31/12/2013,80931,IND,SOUT,2.121413268006584,49.05611801081301,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77107,CHAUMES-EN-BRIE,01/01/2013,31/12/2013,80653,AEP,SOUT,2.8476507152665542,48.66333903483039,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78498,POISSY,01/01/2013,31/12/2013,80400,IND,CONT,2.0445806716958788,48.945776035576905,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77009,ARVILLE,01/01/2013,31/12/2013,80260,IRR,SOUT,2.551672874959126,48.18681663520183,0,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91508,PUISELET-LE-MARAIS,01/01/2013,31/12/2013,79884,IRR,SOUT,2.2722370680559334,48.408567316537805,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78362,MANTES-LA-VILLE,01/01/2013,31/12/2013,79023,AEP,SOUT,1.7161557104248666,48.975323120285296,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77207,GIRONVILLE,01/01/2013,31/12/2013,78790,IRR,SOUT,2.5669672713262184,48.151357652607366,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77271,MAISONCELLES-EN-GATINAIS,01/01/2013,31/12/2013,78033,IRR,SOUT,2.616116701481781,48.16796762364142,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78616,THOIRY,01/01/2013,31/12/2013,78009,IND,SOUT,1.7921321526583964,48.86384828966072,0,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91469,ORMOY-LA-RIVIERE,01/01/2013,31/12/2013,77744,AEP,SOUT,2.159947391867877,48.402316459347176,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77009,ARVILLE,01/01/2013,31/12/2013,77705,IRR,SOUT,2.5699432929669954,48.17727455462381,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78506,PRUNAY-EN-YVELINES,01/01/2013,31/12/2013,77437,AEP,SOUT,1.7962905521582135,48.52545819493183,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91080,BOISSY-LE-CUTTE,01/01/2013,31/12/2013,77346,AEP,SOUT,2.284202535419537,48.47112402468273,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91037,AUVERNAUX,01/01/2013,31/12/2013,77320,IRR,SOUT,2.4790560001815214,48.517276998459074,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78062,BEYNES,01/01/2013,31/12/2013,77290,AEP,SOUT,1.8739187130564168,48.85326307014808,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91175,CORBREUSE,01/01/2013,31/12/2013,77193,AEP,SOUT,1.959622387772102,48.50072278360457,5,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78501,PORCHEVILLE,01/01/2013,31/12/2013,76249,IND,SOUT,1.7589788348960804,48.98283845028897,0,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91547,SAINT-ESCOBILLE,01/01/2013,31/12/2013,76239,IRR,SOUT,1.953549052538684,48.417295126835015,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78087,BONNELLES,01/01/2013,31/12/2013,76211,AEP,SOUT,2.03288926587273,48.62023288917969,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77380,PUISIEUX,01/01/2013,31/12/2013,76130,IRR,SOUT,2.914034391629237,49.06819216878758,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77507,VILLENAUXE-LA-PETITE,01/01/2013,31/12/2013,76066,AEP,SOUT,3.310538520361944,48.40162320870026,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77099,CHATEAU-LANDON,01/01/2013,31/12/2013,75715,IRR,CONT,2.7481476531847093,48.15238734582826,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78561,SAINT-LAMBERT,01/01/2013,31/12/2013,75511,IND,SOUT,2.0164533858907063,48.73213786236532,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78073,BOIS-D'ARCY,01/01/2013,31/12/2013,75378,AEP,SOUT,2.0155672299660496,48.80604538553618,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77347,ORMES-SUR-VOULZIE,01/01/2013,31/12/2013,73750,AEP,SOUT,3.2236228055339007,48.46134339078465,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91390,MEREVILLE,01/01/2013,31/12/2013,73553,IRR,SOUT,2.0749576614869496,48.32007008049247,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78192,DAMMARTIN-EN-SERVE,01/01/2013,31/12/2013,73486,AEP,SOUT,1.624601951150051,48.912506086465385,5,MED,Contrôlé Niveau 1,Correcte,P
2013,91,91330,LARDY,01/01/2013,31/12/2013,73360,IRR,CONT,2.2748833022021318,48.53021633489461,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78472,ORSONVILLE,01/01/2013,31/12/2013,73331,IRR,SOUT,1.8057769311828031,48.47969028781182,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77389,ROCHETTE,01/01/2013,31/12/2013,73057,AEP,SOUT,2.6598827424018494,48.50727061536988,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77389,ROCHETTE,01/01/2013,31/12/2013,73057,AEP,SOUT,2.6598827424018494,48.50727061536988,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77389,ROCHETTE,01/01/2013,31/12/2013,73057,AEP,SOUT,2.6598827424018494,48.50727061536988,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77389,ROCHETTE,01/01/2013,31/12/2013,73057,AEP,SOUT,2.6598827424018494,48.50727061536988,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77475,TRILPORT,01/01/2013,31/12/2013,72393,IRR,CONT,2.9709536468711475,48.96024471654566,0,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95675,VILLERON,01/01/2013,31/12/2013,72080,IRR,SOUT,2.536536624995446,49.06166450290775,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78616,THOIRY,01/01/2013,31/12/2013,71948,IRR,SOUT,1.797148304045066,48.87213746347827,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77496,VIEUX-CHAMPAGNE,01/01/2013,31/12/2013,71883,AEP,SOUT,3.1381662574989653,48.588573593352,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77381,QUIERS,01/01/2013,31/12/2013,71837,IRR,SOUT,2.965427186378324,48.60468285742825,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77145,CRISENOY,01/01/2013,31/12/2013,71565,IRR,SOUT,2.7469264714850965,48.60942024136575,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78230,FALAISE,01/01/2013,31/12/2013,71504,AEP,SOUT,1.8275565812863943,48.93851173451664,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77082,CHAMPEAUX,01/01/2013,31/12/2013,71455,AEP,SOUT,2.8022585552451043,48.58678630543101,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77104,CHATRES,01/01/2013,31/12/2013,71455,AEP,SOUT,2.812785995476165,48.70658055645039,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77065,CELY,01/01/2013,31/12/2013,71389,AEP,SOUT,2.5240451261139425,48.46010350047614,5,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95183,COURDIMANCHE,01/01/2013,31/12/2013,71171,AEP,SOUT,1.9992672433703744,49.04186591570845,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77077,CHAMBRY,01/01/2013,31/12/2013,70911,IRR,SOUT,2.891129404139752,48.9886143021462,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78070,BOINVILLE-EN-MANTOIS,01/01/2013,31/12/2013,70602,IRR,SOUT,1.7485026486460162,48.92934408508823,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77207,GIRONVILLE,01/01/2013,31/12/2013,70573,IRR,SOUT,2.527772831518979,48.158441986114525,0,MED,Contrôlé Niveau 1,Correcte,P
2013,78,78561,SAINT-LAMBERT,01/01/2013,31/12/2013,70556,IND,SOUT,2.0102497786894533,48.73015267683724,0,MED,Contrôlé Niveau 1,Correcte,P
2013,95,95213,EPIAIS-RHUS,01/01/2013,31/12/2013,70368,AEP,SOUT,2.0737478770920106,49.12494657149527,5,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77148,CROUY-SUR-OURCQ,01/01/2013,31/12/2013,69758,IRR,SOUT,3.086807710897178,49.08894359097408,0,MED,Contrôlé Niveau 1,Correcte,P
2013,77,77048,BOURRON-MARLOTTE,01/01/2013,31/12/2013,69738,IRR,SOUT,2.698381756611581,48.33570674395743,0,MED,Contrôlé Niveau 1,Correcte,P
