DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D201.0;Verif_D201.0;CalculAuto_D201.0;D204.0;Verif_D204.0;CalculAuto_D204.0;VP.056;VP.190;VP.177;VP.179;VP.218;VP.178;VP.219;VP.228;VP.191;VP.175;VP.213;VP.229;VP.217;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=286655;assainissement collectif : Saint Même les Carrières;Régie;1068;Confirmé / publié;806;Sans anomalie apparente;0;2,85;Sans anomalie apparente;1;363;;;61,06;0;280,64;0;30,5;47,6;806;10;2,22;0,25;1347756,19;0;;1,942;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140736;Benest;Commune;ServiceId=140761;assainissement collectif;Régie;315;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=140831;assainissement collectif : Nercillac;Régie;1081;Confirmé / publié;5551;Sans anomalie apparente;0;2,54;Sans anomalie apparente;1;248;;;57,72;0;247,22;0;31,55;48,98;5551;10;22,38;0,25;1347756,19;0;;1,652;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=286694;assainissement collectif : Mainxe-Gondeville;Régie;1159;Confirmé / publié;111;Sans anomalie apparente;0;3,17;Sans anomalie apparente;1;48;;;64,54;0;315,44;0;44,86;53,6;111;10;2,31;0,25;1347756,19;0;;2,182;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=286674;assainissement collectif : Julienne;Régie;;Confirmé / publié;326;Sans anomalie apparente;0;3,17;Sans anomalie apparente;1;131;;;64,54;0;315,44;0;31,87;53,6;326;10;2,49;0,25;1347756,19;0;;2,182;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=286714;assainissement collectif : Saint Fort sur le Né;Régie;372;Confirmé / publié;281;Sans anomalie apparente;0;2,97;Sans anomalie apparente;1;125;;;62,43;0;294,28;0;19,5;45,4;281;10;2,25;0,25;1347756,19;0;;2,074;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234874;Communauté de communes  COEUR DE CHARENTE;Communauté de communes;ServiceId=206059;assainissement collectif : Xambes;Régie;293;Confirmé / publié;242;Sans anomalie apparente;0;3,34;Sans anomalie apparente;1;105;;;66,4;0;334;0;61,76;100;242;10;2,3;0,25;590370;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140672;Chabrac;Commune;ServiceId=140774;assainissement collectif;Régie;570;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=140913;assainissement collectif : Salles d'Angles;Régie;1026;Confirmé / publié;549;Sans anomalie apparente;0;2,97;Sans anomalie apparente;1;243;;;62,43;0;294,28;0;29,49;45,4;549;10;2,26;0,25;1347756,19;0;;2,074;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=201826;Hiesse;Commune;ServiceId=201829;assainissement collectif;Régie;243;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140702;MARILLAC LE FRANC;Commune;ServiceId=140816;assainissement collectif;Régie;824;Confirmé / publié;160;Sans anomalie apparente;0;1,68;Sans anomalie apparente;1;48;;;48,3;;153;;29,27;63;160;10;3,33;0,25;6126,91;0;;0,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140660;Laprade;Commune;ServiceId=140807;assainissement collectif;Régie;247;Confirmé / publié;72;Sans anomalie apparente;0;2,61;Sans anomalie apparente;1;30;;;58,5;;255;;37,5;75;72;10;2,4;0,25;5870,5;0;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140712;SAINT ROMAIN;Commune;ServiceId=140863;assainissement collectif;Régie;529;Confirmé / publié;312;Sans anomalie apparente;0;3,24;Sans anomalie apparente;1;125;;;65,3;0;323;0;21,55;95;312;10;2,5;0,25;31232,94;0;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140637;SAINT CLAUD;Commune;ServiceId=140854;assainissement collectif;Régie;1057;Confirmé / publié;789;Sans anomalie apparente;0;1,86;Sans anomalie apparente;1;351;;;30;0;193;0;45,58;43;789;0;2,25;0,25;59196,9;0;;1,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=140867;assainissement collectif : Segonzac;Régie;2089;Confirmé / publié;1472;Sans anomalie apparente;0;2,66;Sans anomalie apparente;1;672;;;59,06;0;260,6;0;55,35;43,4;1472;10;2,19;0,25;1347756,19;0;;1,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140649;Exideuil-sur-Vienne;Commune;ServiceId=140794;assainissement collectif;Régie;1014;Confirmé / publié;614;Sans anomalie apparente;0;1,41;Sans anomalie apparente;1;268;;;18;0;150,84;0;29,78;123,24;614;0;2,29;0,15;96735,73;0;;0,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234874;Communauté de communes  COEUR DE CHARENTE;Communauté de communes;ServiceId=140772;assainissement collectif : Cellefrouin;Régie;572;Confirmé / publié;221;Sans anomalie apparente;0;3,34;Sans anomalie apparente;1;96;;;66,4;0;334;0;1,77;100;221;10;2,3;0,25;590370;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=140821;assainissement collectif : LES METAIRIES;Régie;727;Confirmé / publié;732;Sans anomalie apparente;0;2,75;Sans anomalie apparente;1;305;;;60,04;0;270,44;0;25,8;56,6;732;10;2,4;0,25;1347756,19;0;;1,782;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140633;Montbron;Commune;ServiceId=140822;assainissement collectif;Régie;2028;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140685;Rivières;Commune;ServiceId=140841;assainissement collectif;Délégation;1999;Confirmé / publié;390;Sans anomalie apparente;0;1,77;Sans anomalie apparente;1;255;36,74;63,38;49,34;0;100;0;40,09;58;390;10;1,53;0,25;53774,94;0;;0,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,222;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140695;Vouthon;Commune;ServiceId=140879;assainissement collectif;Régie;419;Confirmé / publié;210;Sans anomalie apparente;0;3,84;Sans anomalie apparente;1;97;42,16;194,56;71,91;0;194,56;0;25,87;42,16;210;10;2,16;0,25;15199,71;0;;1,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,27;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140652;Ruffec;Commune;ServiceId=140849;assainissement collectif;Régie;3410;Confirmé / publié;3017;Sans anomalie apparente;0;2,6;Sans anomalie apparente;1;1968;;;58,4;0;254;0;60,74;50;3017;10;1,53;0,25;503914,5;0;;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140614;Écuras;Commune;ServiceId=140790;assainissement collectif;Régie;582;Confirmé / publié;307;Sans anomalie apparente;0;2,1;Sans anomalie apparente;1;143;;;30;0;221,54;0;19,62;65,54;307;0;2,15;0,25;22600,61;0;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140640;Villefagnan;Commune;ServiceId=140875;assainissement collectif;Régie;999;Confirmé / publié;648;Sans anomalie apparente;0;1,72;Sans anomalie apparente;1;324;;;48,74;0;157,4;0;36,94;60,2;648;10;2;0,25;54150,93;0;;0,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234874;Communauté de communes  COEUR DE CHARENTE;Communauté de communes;ServiceId=244954;assainissement collectif : Vouharte;Régie;329;Confirmé / publié;153;Sans anomalie apparente;0;3,34;Sans anomalie apparente;1;73;;;66,4;0;334;0;38,42;100;153;10;2,1;0,25;590370;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140664;Rougnac;Commune;ServiceId=140845;assainissement collectif;Régie;407;Confirmé / publié;129;Sans anomalie apparente;0;2,92;Sans anomalie apparente;1;64;;;61,9;0;289;0;32;73;129;10;2,02;0,25;9441,42;0;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140625;VILLEBOIS LAVALETTE;Commune;ServiceId=140874;assainissement collectif;Délégation;744;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140631;Baignes-Sainte-Radegonde;Commune;ServiceId=140758;assainissement collectif;Régie;1257;Confirmé / publié;935;Sans anomalie apparente;0;2,99;Sans anomalie apparente;1;403;;;62,64;0;296,4;0;52,41;72;935;10;2,32;0,25;95136,65;0;;1,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=140812;assainissement collectif : Louzac St André;Régie;995;Confirmé / publié;459;Sans anomalie apparente;0;2,49;Sans anomalie apparente;1;192;;;57,11;0;241,12;0;46,94;32,8;459;10;2,39;0,25;1347756,19;0;;1,736;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234874;Communauté de communes  COEUR DE CHARENTE;Communauté de communes;ServiceId=140824;assainissement collectif : Montignac Charente;Délégation;728;Confirmé / publié;535;Sans anomalie apparente;0;3,34;Sans anomalie apparente;1;324;;;66,4;0;334;0;27,18;100;535;10;1,65;0,25;94185,65;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140608;SAINT SORNIN;Commune;ServiceId=140865;assainissement collectif;Régie;801;Confirmé / publié;480;Sans anomalie apparente;0;2,02;Sans anomalie apparente;1;240;;;52;0;190;0;40,75;38,8;480;10;2;0,25;36981;0;;1,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234874;Communauté de communes  COEUR DE CHARENTE;Communauté de communes;ServiceId=140814;assainissement collectif : Mansle;Délégation;2373;Confirmé / publié;1781;Sans anomalie apparente;0;3,34;Sans anomalie apparente;1;921;34,52;103,52;66,4;0;230,48;0;50,6;65,48;1781;10;1,93;0,25;298642,3;0;;1,375;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,575;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140656;Chassenon;Commune;ServiceId=140781;assainissement collectif;Régie;880;Confirmé / publié;551;Sans anomalie apparente;0;2,52;Sans anomalie apparente;1;239;;;18;;284,8;;28,8;100;551;0;2,31;0,15;47403,26;0;;1,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140699;Communauté de Communes du ROUILLACAIS;Communauté de communes;ServiceId=286754;assainissement collectif : Gourville (Cne déléguée de ROUILLAC);Régie;;Confirmé / publié;298;Sans anomalie apparente;0;3,23;Sans anomalie apparente;1;142;;;65,24;0;322,4;0;23,75;80;298;10;2,1;0,25;184167,5;0;;2,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140699;Communauté de Communes du ROUILLACAIS;Communauté de communes;ServiceId=140846;assainissement collectif : Rouillac;Délégation;3805;Confirmé / publié;2246;Sans anomalie apparente;0;3,23;Sans anomalie apparente;1;880;36,07;174,19;65,24;0;148,21;0;39,59;43,93;2246;10;2,55;0,25;128112,53;0;;0,869;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,151;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=188169;NANTEUIL EN VALLEE;Commune;ServiceId=188174;assainissement collectif;Régie;1359;Confirmé / publié;355;Sans anomalie apparente;0;2,92;Sans anomalie apparente;1;210;;;61,8;;288;;45,65;120;355;10;1,69;0,25;50555,25;0;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=140868;assainissement collectif : Sigogne;Régie;992;Confirmé / publié;926;Sans anomalie apparente;0;2,47;Sans anomalie apparente;1;408;;;56,97;0;239,68;0;66,45;47,2;926;10;2,27;0,25;1347756,19;0;;1,604;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140686;SAINT ADJUTORY;Commune;ServiceId=140850;assainissement collectif;Régie;481;Confirmé / publié;159;Sans anomalie apparente;0;1,63;Sans anomalie apparente;1;85;;;47,74;0;147,4;0;35,42;47,8;159;10;1,87;0,25;8549;0;;0,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140706;Bonnes;Commune;ServiceId=140763;assainissement collectif;Régie;406;Confirmé / publié;130;Sans anomalie apparente;0;2,51;Sans anomalie apparente;1;92;;;57,41;0;244,08;0;60,53;91,8;130;10;1,41;0,25;14869,1;0;;1,269;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140643;Chazelles;Commune;ServiceId=140784;assainissement collectif;Régie;1558;Confirmé / publié;559;Sans anomalie apparente;0;2,04;Sans anomalie apparente;1;233;;;30;0;215,2;0;155,33;70;559;0;2,4;0,25;40888,16;0;;1,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140699;Communauté de Communes du ROUILLACAIS;Communauté de communes;ServiceId=140797;assainissement collectif : Genac Bignac;Régie;997;Confirmé / publié;307;Sans anomalie apparente;0;3,23;Sans anomalie apparente;1;150;;;65,24;0;322,4;0;38,66;80;307;10;2,05;0,25;184167,5;0;;2,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140678;Lesterps;Commune;ServiceId=140809;assainissement collectif;Régie;479;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=140820;assainissement collectif : Mesnac;Régie;405;Confirmé / publié;355;Sans anomalie apparente;0;2,82;Sans anomalie apparente;1;149;;;60,76;0;277,64;0;23,54;44,6;355;10;2,38;0,25;1347756,19;0;;1,942;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140639;Brossac;Commune;ServiceId=140771;assainissement collectif;Délégation;486;Confirmé / publié;190;Sans anomalie apparente;0;3,58;Sans anomalie apparente;1;101;28,79;50,27;69,03;0;310;0;54,59;130;190;10;1,88;0,25;27594,69;0;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,179;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=260660;Moulins-sur-Tardoire;Commune;ServiceId=188175;assainissement collectif (Vilhonneur);Régie;777;Confirmé / publié;;Non vérifié;0;2,15;Sans anomalie apparente;1;32;;;30;;228;;21,33;60;;0;;0,25;4689,72;0;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140675;Esse;Commune;ServiceId=140792;assainissement collectif;Régie;498;Confirmé / publié;373;Sans anomalie apparente;0;2,22;Sans anomalie apparente;1;206;;;18;0;248;0;41,2;92;373;0;1,81;0,15;32514,75;0;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234874;Communauté de communes  COEUR DE CHARENTE;Communauté de communes;ServiceId=210624;assainissement collectif : Tourriers;Régie;758;Confirmé / publié;328;Sans anomalie apparente;0;3,34;Sans anomalie apparente;1;126;;;66,4;0;334;0;38,18;100;328;10;2,6;0,25;590370;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=286654;assainissement collectif : Bourg Charente;Régie;904;Confirmé / publié;358;Sans anomalie apparente;0;3,17;Sans anomalie apparente;1;155;;;64,54;0;315,44;0;21,44;53,6;358;10;2,31;0,25;1347756,19;0;;2,182;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=213034;Charras;Commune;ServiceId=213037;assainissement collectif;Régie;337;Confirmé / publié;160;Sans anomalie apparente;0;3,39;Sans anomalie apparente;1;68;;;67;0;340;0;32,85;100;160;10;2,35;0,25;15007,73;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140665;SAINT QUENTIN SUR CHARENTE;Commune;ServiceId=140862;assainissement collectif;Régie;215;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140674;Chirac;Commune;ServiceId=140786;assainissement collectif;Régie;751;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140607;SAINT CHRISTOPHE;Commune;ServiceId=140853;assainissement collectif;Régie;332;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;50;;50;150;;150;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140667;VITRAC SAINT VINCENT;Commune;ServiceId=140877;assainissement collectif;Régie;521;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=140800;assainissement collectif : Gimeux;Régie;716;Confirmé / publié;770;Sans anomalie apparente;0;2,66;Sans anomalie apparente;1;332;;;59,06;0;260,59;0;35,93;65,71;770;10;2,32;0,25;1347756,19;0;;1,624;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140714;GrandAngoulême;Communauté d'agglomération;ServiceId=140847;assainissement collectif : Roullet Estephe;Délégation;4262;Confirmé / publié;1786;Sans anomalie apparente;0;2,14;Sans anomalie apparente;1;879;0;137,4;53,29;0;65,52;0;29,59;0;1786;10;2,03;0,25;183440,72;0;;0,546;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,145;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=234914;GRAND COGNAC communauté d'agglomération;Communauté d'agglomération;ServiceId=140785;assainissement collectif : Cherves Richemont;Délégation;2344;Confirmé / publié;1291;Sans anomalie apparente;0;2,99;Sans anomalie apparente;1;664;34,08;164,16;62,63;0;132,17;0;31,94;3,53;1291;10;1,94;0,25;129738,78;0;;1,072;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,084;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140666;SAINT SEVERIN;Commune;ServiceId=140864;assainissement collectif;Régie;774;Confirmé / publié;490;Sans anomalie apparente;0;2,7;Sans anomalie apparente;1;272;;;59,43;0;264,26;0;56,31;72,26;490;10;1,8;0,25;50882,74;0;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140661;Lessac;Commune;ServiceId=140808;assainissement collectif;Régie;535;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140690;Saulgond;Commune;ServiceId=140866;assainissement collectif;Régie;522;Confirmé / publié;110;Sans anomalie apparente;0;1,62;Sans anomalie apparente;1;54;;;18;0;176;0;36;80;110;0;2,04;0,15;7708,68;0;;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140650;Massignac;Commune;ServiceId=140818;assainissement collectif;Régie;390;Confirmé / publié;291;Sans anomalie apparente;0;1,69;Sans anomalie apparente;1;159;;;48,42;0;154,2;0;37,5;75;291;10;1,83;0,25;20799,71;0;;0,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=260555;La Rochefoucauld-en-Angoumois;Commune;ServiceId=140843;assainissement collectif (ROCHEFOUCAULD (LA));Régie;3981;Confirmé / publié;4700;Sans anomalie apparente;0;1,94;Sans anomalie apparente;1;2624;;;51,12;0;181,2;0;94,59;6;4700;10;1,79;0,25;315802,39;0;;1,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=260551;Coteaux-du-Blanzacais;Commune;ServiceId=140762;assainissement collectif (BLANZAC PORCHERESSE) (Côteaux du Blanzacais);Délégation;2923;Confirmé / publié;809;Sans anomalie apparente;0;2,92;Sans anomalie apparente;1;344;27,08;144,44;61,89;0;144,43;0;38,7;25,99;809;10;2,35;0,25;78151,73;0;;0,987;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,978;;;;;;;;;;;;;;;;;;;;;;;;;;;
016;CollectivityId=140669;Alloue;Commune;ServiceId=140750;assainissement collectif;Régie;468;Confirmé / publié;374;Sans anomalie apparente;0;1,73;Sans anomalie apparente;1;157;;;30;0;177,4;0;48,91;85;374;0;2,38;0,25;21723,86;0;;0,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
