DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D101.0;Verif_D101.0;CalculAuto_D101.0;D102.0;Verif_D102.0;CalculAuto_D102.0;VP.056;VP.190;VP.177;VP.216;VP.179;VP.178;VP.219;VP.215;VP.214;VP.191;VP.175;VP.213;VP.229;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
001;CollectivityId=182013;Labalme;Commune;ServiceId=182769;eau potable;Régie;105;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182004;Innimond;Commune;ServiceId=182450;eau potable;Régie;89;En cours de saisie;;Non vérifié;0;1,11;Non vérifié;1;;;;0,28;33,6;100;;;;15;;0;;;0;100;0,7;100;200;0,75;200;500;0,85;500;1000;0,75;1000;2000;0,7;2000;2500;0,75;2500;;0,85;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=270434;Syndicat des eaux Dombes Cotiere;Syndicat Intercommunal à Vocation Unique;ServiceId=270514;eau potable : ex : SIE MEXIMIEUX ET COTIÈRE;Délégation;13963;Confirmé / publié;14211;Sans anomalie apparente;0;1,57;Sans anomalie apparente;1;6891;20,08;69,64;0,28;54,48;64,64;;0,092;;3,44;14211;5,5;2,06;1088654;0;;0,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,413;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182035;Marchamp;Commune;ServiceId=182498;eau potable;Régie;131;Confirmé / publié;131;Sans anomalie apparente;0;1,6;Sans anomalie apparente;1;94;;;0,28;43,63;148,76;;;;40,76;131;5,5;1,39;9266;0;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182197;COMMUNAUTE D'AGGLOMERATION DU PAYS DE GEX;Communauté d'agglomération;ServiceId=182719;eau potable;Régie;94836;Confirmé / publié;107583;Sans anomalie apparente;0;2,03;Sans anomalie apparente;1;33582;;;0,28;52,32;191,7;0;0,05;0;36,3;107583;5,5;3,2;12962361;0;;1,295;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182014;Lagnieu;Commune;ServiceId=182464;eau potable;Délégation;7143;Confirmé / publié;7289;Sans anomalie apparente;0;1,74;Sans anomalie apparente;1;3667;34,24;86,21;0,28;62,05;60;0;0,1466;0;0;7289;5,5;1,99;;0;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,4331;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181967;Cressin-Rochefort;Commune;ServiceId=182404;eau potable;Régie;392;Confirmé / publié;433;Sans anomalie apparente;0;1,6;Sans anomalie apparente;1;246;;;0,28;33,6;158;;;;20;433;0;1,76;;0;;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182057;Murs-et-Gélignieux;Commune;ServiceId=182529;eau potable;Régie;252;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181888;Belley;Commune;ServiceId=182283;eau potable;Régie;9103;Confirmé / publié;9520;Sans anomalie apparente;0;1,52;Sans anomalie apparente;1;5645;;;0,28;52,08;129,78;0;0,075;0;38,94;9520;5,5;1,69;936932;0;;0,757;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182231;SIE BASSE VALLÉE DE LA VALSERINE;Syndicat Intercommunal à Vocation Unique;ServiceId=182757;eau potable;Régie;8768;En cours de saisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182019;Lavours;Commune;ServiceId=182472;eau potable;Régie;124;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181973;Cuzieu;Commune;ServiceId=182412;eau potable;Délégation;448;Confirmé / publié;464;Sans anomalie apparente;0;1,89;Présomption d'anomalie;1;238;37,94;100,34;0,27;68,36;58,68;0;0,2009;0;10,68;464;5,5;1,95;18320;0;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,52;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182136;Saint-Maurice-de-Gourdans;Commune;ServiceId=182630;eau potable;Délégation;2572;En cours de saisie;;Non vérifié;0;2,25;Non vérifié;0;1213;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=277314;COMMUNAUTE DE COMMUNES DU PAYS BELLEGARDIEN;Communauté de communes;ServiceId=282334;eau potable;Régie;13314;En cours de saisie;22351;Non vérifié;0;2,26;Non vérifié;1;12523;;;0,27;52,54;218,67;0;0,05;0;43,47;22351;5,5;1,78;753913;0;;1,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182201;SIE Bas Valromey;Syndicat Intercommunal à Vocation Unique;ServiceId=182723;eau potable;Régie;1207;En cours de saisie;2100;Non vérifié;0;;Non vérifié;1;1280;;;0,28;;212,2;;4,8;0;85;2100;;1,64;249966;0;;1,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=270094;SYNDICAT DE DISTRIBUTION D'EAU POTABLE BRESSE SURAN REVERMONT;Syndicat Mixte;ServiceId=159742;eau potable : Saint Amour-Coligny;Délégation;6708;Confirmé / publié;6673;Sans anomalie apparente;0;2,44;Sans anomalie apparente;1;4181;52,46;141,26;0,28;57,57;93,6;;0,0727;;36;6673;5,5;1,6;;0;;0,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,74;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182221;SM Plaine de l'Ain;Syndicat Mixte;ServiceId=182744;eau potable;Délégation;;En cours de saisie;4785;Non vérifié;0;0,94;Non vérifié;1;193;13,75;28,51;0,28;50,3;34,4;0;0,09;0;32,76;4785;5,5;24,79;528906,16;0;500;0,0137;500;2000;0,0148;2000;20000;0,0128;20000;;0,0118;;;;;;;;;;;;;;;;;;;0;;0,123;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182220;SIE Villette Priay;Syndicat Intercommunal à Vocation Unique;ServiceId=182743;eau potable;Délégation;2484;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=270094;SYNDICAT DE DISTRIBUTION D'EAU POTABLE BRESSE SURAN REVERMONT;Syndicat Mixte;ServiceId=271094;eau potable : Moyenne Reyssouze;Délégation;5892;Confirmé / publié;5536;Sans anomalie apparente;0;2,1;Sans anomalie apparente;1;2813;29,7;78,3;0,28;55,68;118;;0,0745;;46;5536;5,5;1,97;;0;;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,405;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220100;Haut Valromey;Commune;ServiceId=182664;eau potable (SONGIEU);Régie;133;Confirmé / publié;110;Sans anomalie apparente;0;2,9;Sans anomalie apparente;1;99;;;0,28;51,74;296,2;;;;112;110;5,5;1,11;24870,64;0;;1,535;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182127;Sainte-Julie;Commune;ServiceId=182618;eau potable;Régie;1017;Confirmé / publié;1155;Sans anomalie apparente;0;1,49;Sans anomalie apparente;1;467;;;0,28;33,6;145,2;0;0;0;30;1155;0;2,47;75032;0;;0,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182029;Loyettes;Commune;ServiceId=182489;eau potable;Délégation;3146;Confirmé / publié;3187;Sans anomalie apparente;0;1,76;Sans anomalie apparente;0;1449;26,68;106,82;0,28;44,64;60,25;;;;1,45;3187;5,5;2,2;;0;;0,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,6678;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181913;Briord;Commune;ServiceId=182324;eau potable;Régie;1016;En cours de saisie;1064;Non vérifié;0;;Non vérifié;1;528;;;;;;;;;;1064;;2,02;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182025;Lhuis;Commune;ServiceId=182482;eau potable;Régie;889;Confirmé / publié;910;Sans anomalie apparente;0;1,49;Sans anomalie apparente;1;514;;;0,28;33,6;145,6;;;;52;910;0;1,77;60318,49;0;300;0,78;300;1000;;1000;1500;;1500;2000;;2000;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Haut Bugey Agglomération (HBA);Communauté d'agglomération;ServiceId=312654;eau potable : Nantua-Ex Sivom Lac Sylans DSP;Délégation;4827;Confirmé / publié;5655;Sans anomalie apparente;0;1,98;Sans anomalie apparente;1;2696;25,37;140,56;0,27;44,82;52,8;;;;30;5655;5,5;2,1;319741;0;;0,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,9599;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=270094;SYNDICAT DE DISTRIBUTION D'EAU POTABLE BRESSE SURAN REVERMONT;Syndicat Mixte;ServiceId=271054;eau potable : Ain Suran Revermont;Délégation;15810;Confirmé / publié;16057;Sans anomalie apparente;0;2,36;Sans anomalie apparente;0;8475;34,68;101,27;0,28;57,03;125,35;;0,072;;50;16057;5,5;1,89;;0;;0,6279;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,5549;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=270094;SYNDICAT DE DISTRIBUTION D'EAU POTABLE BRESSE SURAN REVERMONT;Syndicat Mixte;ServiceId=271114;eau potable : Bresse Revermont;Délégation;9171;Confirmé / publié;8835;Sans anomalie apparente;0;2,2;Sans anomalie apparente;1;4779;26,44;69,64;0,28;58,9;135,6;;0,0961;;42;8835;5,5;1,85;;0;;0,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,36;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220100;Haut Valromey;Commune;ServiceId=182550;eau potable (LE PETIT-ABERGEMENT);Régie;133;Confirmé / publié;130;Sans anomalie apparente;0;2,9;Sans anomalie apparente;1;100;;;0,28;51,74;296,2;;;;112;130;5,5;1,3;29032;0;;1,535;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181956;Corbonod;Commune;ServiceId=182390;eau potable;Délégation;1264;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181905;Boyeux-Saint-Jérôme;Commune;ServiceId=182310;eau potable;Régie;346;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220777;Chazey-Bons;Commune;ServiceId=182367;eau potable : (CHAZEY-BONS);Délégation;556;Confirmé / publié;1181;Sans anomalie apparente;0;1,96;Sans anomalie apparente;1;549;27,44;68,96;0,28;58,72;108;0;0;0;0;1181;11,93;2,15;;0;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,346;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220334;Groslée-Saint-Benoit;Commune;ServiceId=182595;eau potable (GROSLEE SAINT-BENOIT);Délégation;397;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182082;Poncin;Commune;ServiceId=182564;eau potable;Délégation;1703;Confirmé / publié;1749;Sans anomalie apparente;0;2,4;Sans anomalie apparente;1;1052;69,34;194,14;0,28;59,39;34;;0,09;;10;1749;5,5;1,66;;0;;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;150;1,04;150;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182065;Ordonnaz;Commune;ServiceId=182540;eau potable;Délégation;141;Confirmé / publié;240;Sans anomalie apparente;0;2,88;Sans anomalie apparente;1;144;0;0;0,28;33,6;312;0;0;0;78;240;0;1,67;31312,35;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182185;Villebois;Commune;ServiceId=182700;eau potable;Régie;1173;Confirmé / publié;1190;Sans anomalie apparente;0;1,49;Sans anomalie apparente;1;731;;;0,26;40,51;138;;;;30;1190;5,5;1,63;;0;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Haut Bugey Agglomération (HBA);Communauté d'agglomération;ServiceId=280074;eau potable : Hostiaz DSP;Délégation;;Confirmé / publié;87;Sans anomalie apparente;0;2,6;Sans anomalie apparente;1;91;63,44;192,2;0,28;49,85;69,6;;;;30;87;5,5;0,96;17447;0;200;0,33;200;;0,23;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,073;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182081;Pollieu;Commune;ServiceId=182776;eau potable;Régie;79;Confirmé / publié;160;Sans anomalie apparente;0;2,15;Sans anomalie apparente;1;99;;;0,28;47,06;211,13;;;;51,53;160;5,5;1,62;5664,5;0;;1,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182229;SIE DE LA RÉGION D'AMBÉRIEU EN BUGEY;Syndicat Intercommunal à Vocation Unique;ServiceId=182755;eau potable;Régie;23561;Confirmé / publié;24255;Sans anomalie apparente;0;1,43;Sans anomalie apparente;1;12787;;;0,28;50,32;120,86;0;0,065;0;28,46;24255;5,5;1,9;1895143,7;0;;0,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182049;Montagnieu;Commune;ServiceId=182518;eau potable;Régie;622;Confirmé / publié;646;Sans anomalie apparente;0;2,23;Sans anomalie apparente;1;369;;;0,28;47,58;220,6;;;;85;646;5,5;1,75;;0;;1,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182133;Saint-Martin-de-Bavel;Commune;ServiceId=182625;eau potable;Régie;438;En cours de saisie;;Non vérifié;0;;Non vérifié;1;223;;;18;;258;;0,15;;36;;;;22794,43;0;;1,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182075;Peyrieu;Commune;ServiceId=182554;eau potable;Délégation;873;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181875;Armix;Commune;ServiceId=182266;eau potable;Régie;28;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;250;;250;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181987;Flaxieu;Commune;ServiceId=182775;eau potable;Régie;34;Vérifié;81;Sans anomalie apparente;0;2,12;Sans anomalie apparente;1;50;;;0,27;45,69;209,2;0;0;0;43,6;81;5,5;1,62;;0;;1,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=256554;SYNDICAT D'EAU POTABLE BRESSE DOMBES SAONE;Syndicat Intercommunal à Vocation Unique;ServiceId=182726;eau potable : Perimetre Ex SIE Dombes Saone;Délégation;48819;Confirmé / publié;49600;Sans anomalie apparente;0;2,17;Sans anomalie apparente;1;22394;33,17;81,17;0,28;55,63;123,99;;0,0703;;0;49600;5,5;2,21;;0;30;0,233;30;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182159;Seyssel;Commune;ServiceId=182662;eau potable;Délégation;999;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182214;SIE Rossillon Cheignieu la Balme;Syndicat Intercommunal à Vocation Unique;ServiceId=182737;eau potable;Délégation;285;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182137;Saint-Maurice-de-Rémens;Commune;ServiceId=182632;eau potable;Régie;756;Vérifié;769;Sans anomalie apparente;0;1,64;Présomption d'anomalie;1;430;;;0,27;32,4;164;;;;20;769;0;1,79;;0;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182101;Saint-Alban;Commune;ServiceId=182587;eau potable;Régie;89;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;150;;150;500;;500;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220334;Groslée-Saint-Benoit;Commune;ServiceId=182442;eau potable (GROSLEE);Régie;397;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182153;Seillonnaz;Commune;ServiceId=182653;eau potable;Régie;137;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182124;Saint-Jean-le-Vieux;Commune;ServiceId=182614;eau potable;Régie;1723;Confirmé / publié;1822;Sans anomalie apparente;0;1,97;Sans anomalie apparente;1;916;;;0,28;33,6;202,6;0;0;0;40,6;1822;0;1,99;393943,54;0;;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=260580;Arvière-en-Valromey;Commune;ServiceId=182314;eau potable (Brénaz);Régie;142;En cours de saisie;100;Non vérifié;0;1,17;Non vérifié;1;76;;;0,27;32,4;108;;;;25;100;0;1,32;;0;100;0,7;100;200;0,65;200;;0,6;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182147;Saint-Vulbas;Commune;ServiceId=182774;eau potable;Délégation;1286;Vérifié;1306;Sans anomalie apparente;0;0,86;Sans anomalie apparente;0;588;16,28;29,72;0,28;39;34,8;;;;0;1306;5,5;2,22;;0;;0,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,112;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182012;Jujurieux;Commune;ServiceId=182461;eau potable;Régie;2156;Confirmé / publié;2179;Sans anomalie apparente;0;2,85;Sans anomalie apparente;1;1168;;;0,28;33,6;308,4;0;0;0;42;2179;0;1,87;284965,79;0;;2,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182217;SIE Valromey;Syndicat Mixte;ServiceId=182740;eau potable;Délégation;5506;Confirmé / publié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Haut Bugey Agglomération (HBA);Communauté d'agglomération;ServiceId=216836;eau potable : Nantua DSP;Délégation;;Confirmé / publié;3584;Sans anomalie apparente;0;2,06;Sans anomalie apparente;0;1627;25,37;140,56;0,27;52,81;52,8;;0,0631;;30;3584;5,5;2,2;319741;0;;0,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,9599;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182155;Serrières-de-Briord;Commune;ServiceId=182656;eau potable;Délégation;1264;En cours de saisie;1319;Non vérifié;0;2,08;Non vérifié;1;701;51,24;145,16;0,28;58,07;46,8;;0,0953;;0;1319;5,5;1,88;108830;0;;0,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,7827;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181917;Cerdon;Commune;ServiceId=182331;eau potable;Régie;783;Confirmé / publié;795;Sans anomalie apparente;0;3,63;Sans anomalie apparente;1;457;;;0,28;33,6;402;;0;;102;795;0;1,74;113615,18;0;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181948;Colomieu;Commune;ServiceId=182379;eau potable;Régie;140;Confirmé / publié;152;Sans anomalie apparente;0;1,49;Sans anomalie apparente;1;87;;;0,28;42,93;136;;;;40;152;5,5;1,75;16389;0;700;0,8;700;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Haut Bugey Agglomération (HBA);Communauté d'agglomération;ServiceId=216839;eau potable : Ex sivom lac sylans DSP;Délégation;;Confirmé / publié;1419;Sans anomalie apparente;0;3,23;Sans anomalie apparente;1;799;25,37;239,64;0,28;61,37;86,4;;0,0631;;30;1419;5,5;1,78;;0;;0,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,7856;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182151;Sault-Brénaz;Commune;ServiceId=182650;eau potable;Régie;953;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182168;Tenay;Commune;ServiceId=182785;eau potable;Délégation;1035;Confirmé / publié;1047;Sans anomalie apparente;0;3,39;Sans anomalie apparente;1;523;63,56;245,34;0,28;66,05;96;0;0,0934;0;0;1047;5,5;2;;0;;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,5148;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=196920;COMMUNAUTE DE COMMUNES DE MIRIBEL ET DU PLATEAU;Communauté de communes;ServiceId=270234;eau potable;Délégation;21070;Confirmé / publié;21253;Sans anomalie apparente;0;1,72;Sans anomalie apparente;1;9727;14,48;78,03;0,28;52,19;76,59;;0,065;;20,5;21253;5,5;2,18;;0;;0,4674;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,5296;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182027;Lompnas;Commune;ServiceId=182485;eau potable;Régie;168;Confirmé / publié;168;Sans anomalie apparente;0;1,37;Sans anomalie apparente;1;124;;;0,27;32,4;131,6;;;;50;168;0;1,35;18839,39;0;;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182007;Izieu;Commune;ServiceId=182456;eau potable;Régie;117;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=260506;Magnieu;Commune;ServiceId=182597;eau potable (Saint-Champ);Délégation;322;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
